"component","genotype","trial","blup_psi","blup_without_psi","reg_blup","loading","score"
"fac_1","1","BLUE_ID_2018_1",-0.266795572453558,-0.0856454181797194,-0.0856454181797194,0.333870987410473,-0.256522493445721
"fac_1","1","BLUE_ID_2019_1",-0.407011996343188,-0.116550010797744,-0.116550010797744,0.454346163691901,-0.256522493445721
"fac_1","10","BLUE_ID_2018_1",-0.770857313121047,-0.165006338422768,-0.165006338422768,0.333870987410473,-0.494221854083724
"fac_1","10","BLUE_ID_2019_1",-0.509889120563975,-0.224547803415638,-0.224547803415638,0.454346163691901,-0.494221854083724
"fac_1","100","BLUE_ID_2018_1",-0.0259215676581112,-0.196267599486135,-0.196267599486135,0.333870987410473,-0.587854611173019
"fac_1","100","BLUE_ID_2019_1",-1.55791861014225,-0.267089487395055,-0.267089487395055,0.454346163691901,-0.587854611173019
"fac_1","101","BLUE_ID_2018_1",-0.885092156087252,-0.106209355996358,-0.106209355996358,0.333870987410473,-0.318114960572421
"fac_1","101","BLUE_ID_2019_1",0.0871029139439476,-0.14453431194908,-0.14453431194908,0.454346163691901,-0.318114960572421
"fac_1","102","BLUE_ID_2019_1",0.668865246126485,0.159003895223438,0.159003895223438,0.454346163691901,0.349962006791061
"fac_1","102","BLUE_ID_2018_1",0.257597392508297,0.116842160763482,0.116842160763482,0.333870987410473,0.349962006791061
"fac_1","103","BLUE_ID_2018_1",0.114134830471963,0.121135755643179,0.121135755643179,0.333870987410473,0.362822048668308
"fac_1","103","BLUE_ID_2019_1",0.85674820846319,0.164846805915282,0.164846805915282,0.454346163691901,0.362822048668308
"fac_1","104","BLUE_ID_2018_1",0.197634006300554,0.0580967607339104,0.0580967607339104,0.333870987410473,0.174009611270847
"fac_1","104","BLUE_ID_2019_1",0.258306956322925,0.0790605993264284,0.0790605993264284,0.454346163691901,0.174009611270847
"fac_1","106","BLUE_ID_2018_1",0.990392832568681,0.212074901583051,0.212074901583051,0.333870987410473,0.635200150896365
"fac_1","106","BLUE_ID_2019_1",0.655714452238802,0.28860075173628,0.28860075173628,0.454346163691901,0.635200150896365
"fac_1","107","BLUE_ID_2019_1",0.314064249449537,0.108970772498549,0.108970772498549,0.454346163691901,0.239840855292099
"fac_1","107","BLUE_ID_2018_1",0.311701799045923,0.0800759031777454,0.0800759031777454,0.333870987410473,0.239840855292099
"fac_1","108","BLUE_ID_2019_1",1.27427023090735,0.328523995842855,0.328523995842855,0.454346163691901,0.723069813494964
"fac_1","108","BLUE_ID_2018_1",0.633086775880494,0.24141203259827,0.24141203259827,0.333870987410473,0.723069813494964
"fac_1","109","BLUE_ID_2018_1",1.13727397943116,0.33578946839657,0.33578946839657,0.333870987410473,1.00574617459569
"fac_1","109","BLUE_ID_2019_1",1.49832820836247,0.456956916075358,0.456956916075358,0.454346163691901,1.00574617459569
"fac_1","11","BLUE_ID_2018_1",-0.705404414138289,-0.146739358031742,-0.146739358031742,0.333870987410473,-0.439509162415887
"fac_1","11","BLUE_ID_2019_1",-0.432208235426298,-0.199689301851099,-0.199689301851099,0.454346163691901,-0.439509162415887
"fac_1","110","BLUE_ID_2018_1",0.254720519871794,0.136677031769773,0.136677031769773,0.333870987410473,0.409370795677246
"fac_1","110","BLUE_ID_2019_1",0.832178472060099,0.185996050543458,0.185996050543458,0.454346163691901,0.409370795677246
"fac_1","111","BLUE_ID_2018_1",-0.631558556573481,-0.0910069300292808,-0.0910069300292808,0.333870987410473,-0.272581127024954
"fac_1","111","BLUE_ID_2019_1",-0.0608153768701523,-0.123846189358602,-0.123846189358602,0.454346163691901,-0.272581127024954
"fac_1","112","BLUE_ID_2019_1",-0.434711535847936,-0.0791128916307717,-0.0791128916307717,0.454346163691901,-0.174124704801996
"fac_1","112","BLUE_ID_2018_1",-0.0327281970623185,-0.0581351871247996,-0.0581351871247996,0.333870987410473,-0.174124704801996
"fac_1","113","BLUE_ID_2018_1",1.28966329952544,0.237897688374276,0.237897688374276,0.333870987410473,0.712543758951406
"fac_1","113","BLUE_ID_2019_1",0.544755541993476,0.323741523342178,0.323741523342178,0.454346163691901,0.712543758951406
"fac_1","114","BLUE_ID_2018_1",0.322294071698957,0.0479114131103517,0.0479114131103517,0.333870987410473,0.143502774775239
"fac_1","114","BLUE_ID_2019_1",0.0429041223540166,0.0651999351982727,0.0651999351982727,0.454346163691901,0.143502774775239
"fac_1","115","BLUE_ID_2018_1",0.358178112660898,0.0676185507899078,0.0676185507899078,0.333870987410473,0.202528980772969
"fac_1","115","BLUE_ID_2019_1",0.163794703529534,0.0920182654506291,0.0920182654506291,0.454346163691901,0.202528980772969
"fac_1","116","BLUE_ID_2019_1",0.578398957327268,0.109239465060582,0.109239465060582,0.454346163691901,0.240432238214427
"fac_1","116","BLUE_ID_2018_1",0.0656556523678461,0.0802733487779607,0.0802733487779607,0.333870987410473,0.240432238214427
"fac_1","117","BLUE_ID_2018_1",1.14584626013209,0.108665972014525,0.108665972014525,0.333870987410473,0.325472940483227
"fac_1","117","BLUE_ID_2019_1",-0.345701939740318,0.147877381894076,0.147877381894076,0.454346163691901,0.325472940483227
"fac_1","118","BLUE_ID_2018_1",-0.392607381003754,-0.118143057320704,-0.118143057320704,0.333870987410473,-0.353858411708756
"fac_1","118","BLUE_ID_2019_1",-0.53520489228085,-0.160774211849983,-0.160774211849983,0.454346163691901,-0.353858411708756
"fac_1","119","BLUE_ID_2018_1",0.997653084954918,0.0447039140458176,0.0447039140458176,0.333870987410473,0.133895773312154
"fac_1","119","BLUE_ID_2019_1",-0.704188459662059,0.0608350309389375,0.0608350309389375,0.454346163691901,0.133895773312154
"fac_1","12","BLUE_ID_2018_1",0.296229605737243,0.0732235908010091,0.0732235908010091,0.333870987410473,0.219317022329303
"fac_1","12","BLUE_ID_2019_1",0.275227993097081,0.0996458477276497,0.0996458477276497,0.454346163691901,0.219317022329303
"fac_1","120","BLUE_ID_2019_1",0.821951894832689,0.0804857456143893,0.0804857456143893,0.454346163691901,0.177146308357449
"fac_1","120","BLUE_ID_2018_1",-0.322276186435749,0.0591440128874215,0.0591440128874215,0.333870987410473,0.177146308357449
"fac_1","121","BLUE_ID_2019_1",0.0654986880874755,-0.0873558745771649,-0.0873558745771649,0.454346163691901,-0.192267221686947
"fac_1","121","BLUE_ID_2018_1",-0.54698302405257,-0.0641924471512895,-0.0641924471512895,0.333870987410473,-0.192267221686947
"fac_1","122","BLUE_ID_2019_1",-0.287145357664186,-0.233889441131422,-0.233889441131422,0.454346163691901,-0.514782471653103
"fac_1","122","BLUE_ID_2018_1",-1.03138266874237,-0.171870932112425,-0.171870932112425,0.333870987410473,-0.514782471653103
"fac_1","123","BLUE_ID_2018_1",-0.0384728983091887,0.0147886370878431,0.0147886370878431,0.333870987410473,0.0442944659628703
"fac_1","123","BLUE_ID_2019_1",0.160557014511515,0.0201250206830116,0.0201250206830116,0.454346163691901,0.0442944659628703
"fac_1","124","BLUE_ID_2018_1",0.250113508264586,-0.131102940813932,-0.131102940813932,0.333870987410473,-0.392675451768886
"fac_1","124","BLUE_ID_2019_1",-1.32623213307872,-0.178410585087177,-0.178410585087177,0.454346163691901,-0.392675451768886
"fac_1","125","BLUE_ID_2018_1",0.869744350873073,-0.0176852900965568,-0.0176852900965568,0.333870987410473,-0.0529704309851095
"fac_1","125","BLUE_ID_2019_1",-1.07162894633895,-0.0240669121071911,-0.0240669121071911,0.454346163691901,-0.0529704309851095
"fac_1","126","BLUE_ID_2018_1",0.3095369943865,-0.105503798727399,-0.105503798727399,0.333870987410473,-0.316001697379261
"fac_1","126","BLUE_ID_2019_1",-1.18287798250143,-0.143574158924396,-0.143574158924396,0.454346163691901,-0.316001697379261
"fac_1","127","BLUE_ID_2018_1",0.583003732552986,0.178644721681087,0.178644721681087,0.333870987410473,0.535071115542767
"fac_1","127","BLUE_ID_2019_1",0.820669194852009,0.243107508649202,0.243107508649202,0.454346163691901,0.535071115542767
"fac_1","128","BLUE_ID_2018_1",0.329663604029073,-0.00193621844785106,-0.00193621844785106,0.333870987410473,-0.00579930128960442
"fac_1","128","BLUE_ID_2019_1",-0.367672471655423,-0.00263489029302526,-0.00263489029302526,0.454346163691901,-0.00579930128960442
"fac_1","129","BLUE_ID_2018_1",0.971699306847788,0.0321301202324097,0.0321301202324097,0.333870987410473,0.0962351370558227
"fac_1","129","BLUE_ID_2019_1",-0.778054465728112,0.0437240653336773,0.0437240653336773,0.454346163691901,0.0962351370558227
"fac_1","13","BLUE_ID_2019_1",-0.115139103468718,0.062754110334973,0.062754110334973,0.454346163691901,0.138119599877435
"fac_1","13","BLUE_ID_2018_1",0.456698541378882,0.0461141271918187,0.0461141271918187,0.333870987410473,0.138119599877435
"fac_1","130","BLUE_ID_2018_1",-0.0471255005453166,0.146963116546382,0.146963116546382,0.333870987410473,0.440179356961316
"fac_1","130","BLUE_ID_2019_1",1.23760259372694,0.199993802171742,0.199993802171742,0.454346163691901,0.440179356961316
"fac_1","131","BLUE_ID_2018_1",0.43395083573812,0.125497523061366,0.125497523061366,0.333870987410473,0.375886278813064
"fac_1","131","BLUE_ID_2019_1",0.550471381331065,0.17078248876314,0.17078248876314,0.454346163691901,0.375886278813064
"fac_1","132","BLUE_ID_2018_1",0.254934704280795,-0.101830575401278,-0.101830575401278,0.333870987410473,-0.30499977308925
"fac_1","132","BLUE_ID_2019_1",-1.09489601087917,-0.138575476830001,-0.138575476830001,0.454346163691901,-0.30499977308925
"fac_1","133","BLUE_ID_2018_1",-0.268821281810703,-0.125799919259093,-0.125799919259093,0.333870987410473,-0.37679200650169
"fac_1","133","BLUE_ID_2019_1",-0.729247434680451,-0.171194002663817,-0.171194002663817,0.454346163691901,-0.37679200650169
"fac_1","134","BLUE_ID_2018_1",1.07568122582629,0.32250557884828,0.32250557884828,0.333870987410473,0.965958681674189
"fac_1","134","BLUE_ID_2019_1",1.45678247533408,0.438879621303554,0.438879621303554,0.454346163691901,0.965958681674189
"fac_1","135","BLUE_ID_2019_1",-0.624403674705123,-0.0637752041687809,-0.0637752041687809,0.454346163691901,-0.14036699165799
"fac_1","135","BLUE_ID_2018_1",0.230179918053029,-0.0468644661046908,-0.0468644661046908,0.333870987410473,-0.14036699165799
"fac_1","136","BLUE_ID_2018_1",-0.825969632287392,-0.123454402914428,-0.123454402914428,0.333870987410473,-0.369766788878391
"fac_1","136","BLUE_ID_2019_1",-0.115349483221115,-0.16800212198757,-0.16800212198757,0.454346163691901,-0.369766788878391
"fac_1","137","BLUE_ID_2018_1",-0.90410224702998,-0.119361649980966,-0.119361649980966,0.333870987410473,-0.357508302553462
"fac_1","137","BLUE_ID_2019_1",0.00114854954228987,-0.162432525753169,-0.162432525753169,0.454346163691901,-0.357508302553462
"fac_1","138","BLUE_ID_2018_1",-0.499917658009914,-0.154266949830206,-0.154266949830206,0.333870987410473,-0.462055571305284
"fac_1","138","BLUE_ID_2019_1",-0.712450221039084,-0.209933176235026,-0.209933176235026,0.454346163691901,-0.462055571305284
"fac_1","139","BLUE_ID_2018_1",-0.780930389653371,-0.197539652854353,-0.197539652854353,0.333870987410473,-0.591664625867866
"fac_1","139","BLUE_ID_2019_1",-0.761961464105017,-0.268820552955269,-0.268820552955269,0.454346163691901,-0.591664625867866
"fac_1","14","BLUE_ID_2018_1",0.0471671609037001,0.0697898512274154,0.0697898512274154,0.333870987410473,0.209032392328278
"fac_1","14","BLUE_ID_2019_1",0.513448171030036,0.0949730655416932,0.0949730655416932,0.454346163691901,0.209032392328278
"fac_1","140","BLUE_ID_2018_1",0.0857136149837398,-0.0150871653834909,-0.0150871653834909,0.333870987410473,-0.0451886086314597
"fac_1","140","BLUE_ID_2019_1",-0.213414601511421,-0.0205312709742784,-0.0205312709742784,0.454346163691901,-0.0451886086314597
"fac_1","141","BLUE_ID_2018_1",-0.240815626261588,0.0343285918558236,0.0343285918558236,0.333870987410473,0.102819930902288
"fac_1","141","BLUE_ID_2019_1",0.534486659670603,0.046715841156521,0.046715841156521,0.454346163691901,0.102819930902288
"fac_1","142","BLUE_ID_2018_1",0.414040021951453,-0.012425290653555,-0.012425290653555,0.333870987410473,-0.0372158442095445
"fac_1","142","BLUE_ID_2019_1",-0.542512259343369,-0.016908876045162,-0.016908876045162,0.454346163691901,-0.0372158442095445
"fac_1","143","BLUE_ID_2018_1",-0.124504518164283,-0.0300960707280222,-0.0300960707280222,0.333870987410473,-0.0901428152276705
"fac_1","143","BLUE_ID_2019_1",-0.110187186464378,-0.04095604228308,-0.04095604228308,0.454346163691901,-0.0901428152276705
"fac_1","144","BLUE_ID_2018_1",0.486276413477527,0.180345348588349,0.180345348588349,0.333870987410473,0.540164780375559
"fac_1","144","BLUE_ID_2019_1",0.937698110713164,0.245421795725113,0.245421795725113,0.454346163691901,0.540164780375559
"fac_1","145","BLUE_ID_2018_1",-0.577443496777039,-0.0930781804820104,-0.0930781804820104,0.333870987410473,-0.278784871976842
"fac_1","145","BLUE_ID_2019_1",-0.13533510645373,-0.126664837078016,-0.126664837078016,0.454346163691901,-0.278784871976842
"fac_1","146","BLUE_ID_2018_1",-0.619493668674104,-0.0427828768875653,-0.0427828768875653,0.333870987410473,-0.128141942549103
"fac_1","146","BLUE_ID_2019_1",0.315891732831981,-0.0582208000052131,-0.0582208000052131,0.454346163691901,-0.128141942549103
"fac_1","147","BLUE_ID_2018_1",-0.104642035498836,0.18575865790527,0.18575865790527,0.333870987410473,0.556378556118421
"fac_1","147","BLUE_ID_2019_1",1.61244131784255,0.252788462532844,0.252788462532844,0.454346163691901,0.556378556118421
"fac_1","148","BLUE_ID_2019_1",-0.0296284016752282,-0.151624973684691,-0.151624973684691,0.454346163691901,-0.333721258814259
"fac_1","148","BLUE_ID_2018_1",-0.815197285250206,-0.111419846200183,-0.111419846200183,0.333870987410473,-0.333721258814259
"fac_1","149","BLUE_ID_2018_1",2.30058583998343,0.339763475525741,0.339763475525741,0.333870987410473,1.01764899717993
"fac_1","149","BLUE_ID_2019_1",0.288194402660049,0.462364917853612,0.462364917853612,0.454346163691901,1.01764899717993
"fac_1","15","BLUE_ID_2018_1",0.453885363600265,0.107210408039458,0.107210408039458,0.333870987410473,0.321113280524881
"fac_1","15","BLUE_ID_2019_1",0.381447142184696,0.145896587117001,0.145896587117001,0.454346163691901,0.321113280524881
"fac_1","150","BLUE_ID_2018_1",-0.0307726312553794,0.100976842832818,0.100976842832818,0.333870987410473,0.302442699846434
"fac_1","150","BLUE_ID_2019_1",0.848628156139766,0.137413680411848,0.137413680411848,0.454346163691901,0.302442699846434
"fac_1","151","BLUE_ID_2018_1",0.365607146166608,0.0274094983681739,0.0274094983681739,0.333870987410473,0.0820960772325978
"fac_1","151","BLUE_ID_2019_1",-0.168977659003332,0.0373000377447848,0.0373000377447848,0.454346163691901,0.0820960772325978
"fac_1","152","BLUE_ID_2018_1",-0.907148698767277,-0.1303573705152,-0.1303573705152,0.333870987410473,-0.390442342793129
"fac_1","152","BLUE_ID_2019_1",-0.0844300962376952,-0.177395980590936,-0.177395980590936,0.454346163691901,-0.390442342793129
"fac_1","153","BLUE_ID_2018_1",-0.685152718342505,-0.147594865064056,-0.147594865064056,0.333870987410473,-0.442071550477662
"fac_1","153","BLUE_ID_2019_1",-0.460745380300318,-0.200853513036856,-0.200853513036856,0.454346163691901,-0.442071550477662
"fac_1","154","BLUE_ID_2018_1",-0.0383505850285952,0.0409909318663006,0.0409909318663006,0.333870987410473,0.122774764540726
"fac_1","154","BLUE_ID_2019_1",0.372108459154859,0.0557822432672554,0.0557822432672554,0.454346163691901,0.122774764540726
"fac_1","155","BLUE_ID_2018_1",-0.350455609969015,-0.419571596191738,-0.419571596191738,0.333870987410473,-1.25668779861936
"fac_1","155","BLUE_ID_2019_1",-3.01538541265946,-0.570971280261125,-0.570971280261125,0.454346163691901,-1.25668779861936
"fac_1","156","BLUE_ID_2018_1",-0.487187187977867,-0.0962489574994466,-0.0962489574994466,0.333870987410473,-0.288281884706306
"fac_1","156","BLUE_ID_2019_1",-0.257330964864358,-0.130979768378181,-0.130979768378181,0.454346163691901,-0.288281884706306
"fac_1","157","BLUE_ID_2018_1",0.180256645887787,-0.0190175638753664,-0.0190175638753664,0.333870987410473,-0.0569608159812507
"fac_1","157","BLUE_ID_2019_1",-0.346124822179244,-0.0258799282218416,-0.0258799282218416,0.454346163691901,-0.0569608159812507
"fac_1","158","BLUE_ID_2018_1",1.15207982104801,0.187837073631536,0.187837073631536,0.333870987410473,0.562603762274804
"fac_1","158","BLUE_ID_2019_1",0.287245917730283,0.255616861068187,0.255616861068187,0.454346163691901,0.562603762274804
"fac_1","159","BLUE_ID_2018_1",0.393491956010242,0.165840820404638,0.165840820404638,0.333870987410473,0.49672126856817
"fac_1","159","BLUE_ID_2019_1",0.919599092233916,0.225683402798122,0.225683402798122,0.454346163691901,0.49672126856817
"fac_1","16","BLUE_ID_2018_1",0.221583107345359,-0.0136140103557066,-0.0136140103557066,0.333870987410473,-0.0407762604989965
"fac_1","16","BLUE_ID_2019_1",-0.346601138938576,-0.0185265375274207,-0.0185265375274207,0.454346163691901,-0.0407762604989965
"fac_1","160","BLUE_ID_2018_1",-1.06083086575645,0.00829487412987218,0.00829487412987218,0.333870987410473,0.0248445490703095
"fac_1","160","BLUE_ID_2019_1",1.19981715233139,0.0112880255587503,0.0112880255587503,0.454346163691901,0.0248445490703095
"fac_1","161","BLUE_ID_2019_1",0.617793862644021,0.211066317215263,0.211066317215263,0.454346163691901,0.464549574932453
"fac_1","161","BLUE_ID_2018_1",0.594859500800124,0.155099625283813,0.155099625283813,0.333870987410473,0.464549574932453
"fac_1","162","BLUE_ID_2019_1",-0.0917191541278902,-0.135144548855466,-0.135144548855466,0.454346163691901,-0.297448420731268
"fac_1","162","BLUE_ID_2018_1",-0.665430334663645,-0.0993093979332341,-0.0993093979332341,0.333870987410473,-0.297448420731268
"fac_1","163","BLUE_ID_2018_1",0.272146492805801,0.0227338429740421,0.0227338429740421,0.333870987410473,0.0680916995824267
"fac_1","163","BLUE_ID_2019_1",-0.10694949744636,0.030937202484537,0.030937202484537,0.454346163691901,0.0680916995824267
"fac_1","164","BLUE_ID_2018_1",0.634004933108414,0.0736509108576604,0.0736509108576604,0.333870987410473,0.220596918075758
"fac_1","164","BLUE_ID_2019_1",-0.0820120956052105,0.100227363449977,0.100227363449977,0.454346163691901,0.220596918075758
"fac_1","165","BLUE_ID_2018_1",0.746254604838661,0.0675415143942159,0.0675415143942159,0.333870987410473,0.202298243755987
"fac_1","165","BLUE_ID_2019_1",-0.251233898262461,0.0919134309721417,0.0919134309721417,0.454346163691901,0.202298243755987
"fac_1","166","BLUE_ID_2018_1",-0.607652855018054,0.0511615112888017,0.0511615112888017,0.333870987410473,0.153237367779734
"fac_1","166","BLUE_ID_2019_1",1.06220174300481,0.0696228101849672,0.0696228101849672,0.454346163691901,0.153237367779734
"fac_1","167","BLUE_ID_2018_1",1.09801053017791,0.180490295186888,0.180490295186888,0.333870987410473,0.540598919920486
"fac_1","167","BLUE_ID_2019_1",0.285630775991079,0.245619045361858,0.245619045361858,0.454346163691901,0.540598919920486
"fac_1","168","BLUE_ID_2018_1",0.620096197184161,0.155453086301201,0.155453086301201,0.333870987410473,0.465608250381101
"fac_1","168","BLUE_ID_2019_1",0.593700463782761,0.211547322343951,0.211547322343951,0.454346163691901,0.465608250381101
"fac_1","169","BLUE_ID_2018_1",-0.748357885057361,-0.254097332145511,-0.254097332145511,0.333870987410473,-0.761064428258076
"fac_1","169","BLUE_ID_2019_1",-1.25365983822518,-0.345786703301427,-0.345786703301427,0.454346163691901,-0.761064428258076
"fac_1","17","BLUE_ID_2018_1",0.609518115243466,0.115847247500372,0.115847247500372,0.333870987410473,0.346982073521546
"fac_1","17","BLUE_ID_2019_1",0.285030160190185,0.157649973974376,0.157649973974376,0.454346163691901,0.346982073521546
"fac_1","170","BLUE_ID_2018_1",1.56914834632981,0.227437259816921,0.227437259816921,0.333870987410473,0.681213008596346
"fac_1","170","BLUE_ID_2019_1",0.161801033011871,0.309506517112768,0.309506517112768,0.454346163691901,0.681213008596346
"fac_1","171","BLUE_ID_2018_1",-0.103202296172932,0.0180016829662934,0.0180016829662934,0.333870987410473,0.0539180810705227
"fac_1","171","BLUE_ID_2019_1",0.255635522567858,0.0244974732880209,0.0244974732880209,0.454346163691901,0.0539180810705227
"fac_1","172","BLUE_ID_2018_1",0.461384066833856,-0.0760836556697341,-0.0760836556697341,0.333870987410473,-0.227883399692331
"fac_1","172","BLUE_ID_2019_1",-1.10734911290483,-0.103537948419279,-0.103537948419279,0.454346163691901,-0.227883399692331
"fac_1","173","BLUE_ID_2018_1",-1.50093298003727,-0.284553260037524,-0.284553260037524,0.333870987410473,-0.852285076473817
"fac_1","173","BLUE_ID_2019_1",-0.696071064113233,-0.387232454867737,-0.387232454867737,0.454346163691901,-0.852285076473817
"fac_1","174","BLUE_ID_2018_1",-0.282580800604708,-0.172004791323947,-0.172004791323947,0.333870987410473,-0.515183402601191
"fac_1","174","BLUE_ID_2019_1",-1.08783245844965,-0.234071602569591,-0.234071602569591,0.454346163691901,-0.515183402601191
"fac_1","175","BLUE_ID_2019_1",0.495667553039885,0.112015092039332,0.112015092039332,0.454346163691901,0.246541296022235
"fac_1","175","BLUE_ID_2018_1",0.15856143543195,0.0823129859404013,0.0823129859404013,0.333870987410473,0.246541296022235
"fac_1","176","BLUE_ID_2018_1",-0.751564839952478,-0.276120797113054,-0.276120797113054,0.333870987410473,-0.82702842572416
"fac_1","176","BLUE_ID_2019_1",-1.42815759416391,-0.375757192491924,-0.375757192491924,0.454346163691901,-0.82702842572416
"fac_1","177","BLUE_ID_2018_1",-0.557343094360249,-0.149850420130113,-0.149850420130113,0.333870987410473,-0.448827318876562
"fac_1","177","BLUE_ID_2019_1",-0.615448567753967,-0.203922970491687,-0.203922970491687,0.454346163691901,-0.448827318876562
"fac_1","178","BLUE_ID_2018_1",0.118230476970169,0.0674907899648593,0.0674907899648593,0.333870987410473,0.20214631552242
"fac_1","178","BLUE_ID_2019_1",0.418989871190404,0.091844402962064,0.091844402962064,0.454346163691901,0.20214631552242
"fac_1","179","BLUE_ID_2018_1",-0.283487100953259,0.0146261659038639,0.0146261659038639,0.333870987410473,0.0438078373245471
"fac_1","179","BLUE_ID_2019_1",0.420882082851679,0.0199039228280468,0.0199039228280468,0.454346163691901,0.0438078373245471
"fac_1","18","BLUE_ID_2018_1",-0.829659509122181,-0.139956525962638,-0.139956525962638,0.333870987410473,-0.419193434710068
"fac_1","18","BLUE_ID_2019_1",-0.244725955099813,-0.190458928905351,-0.190458928905351,0.454346163691901,-0.419193434710068
"fac_1","180","BLUE_ID_2018_1",0.699078370299819,0.196452182884406,0.196452182884406,0.333870987410473,0.588407469628022
"fac_1","180","BLUE_ID_2019_1",0.84058147253244,0.267340676513151,0.267340676513151,0.454346163691901,0.588407469628022
"fac_1","181","BLUE_ID_2018_1",-0.901731995835532,-0.00983431099374813,-0.00983431099374813,0.333870987410473,-0.0294554224972458
"fac_1","181","BLUE_ID_2019_1",0.88346259258318,-0.0133829582115478,-0.0133829582115478,0.454346163691901,-0.0294554224972458
"fac_1","182","BLUE_ID_2018_1",0.531086817543767,0.210643788225264,0.210643788225264,0.333870987410473,0.630913724666622
"fac_1","182","BLUE_ID_2019_1",1.13462129237985,0.286653230422848,0.286653230422848,0.454346163691901,0.630913724666622
"fac_1","183","BLUE_ID_2018_1",0.503248104262213,0.110776845724942,0.110776845724942,0.333870987410473,0.331795363784482
"fac_1","183","BLUE_ID_2019_1",0.357547692029196,0.150749950666238,0.150749950666238,0.454346163691901,0.331795363784482
"fac_1","184","BLUE_ID_2018_1",0.254604996618653,0.0643648245560979,0.0643648245560979,0.333870987410473,0.192783521129871
"fac_1","184","BLUE_ID_2019_1",0.248108850799551,0.0875904532483735,0.0875904532483735,0.454346163691901,0.192783521129871
"fac_1","185","BLUE_ID_2018_1",-0.436964237366235,-0.0940883293961157,-0.0940883293961157,0.333870987410473,-0.281810438594475
"fac_1","185","BLUE_ID_2019_1",-0.293506185984725,-0.128039491663732,-0.128039491663732,0.454346163691901,-0.281810438594475
"fac_1","186","BLUE_ID_2018_1",0.0406332117755378,0.0861035226158869,0.0861035226158869,0.333870987410473,0.257894593608483
"fac_1","186","BLUE_ID_2019_1",0.652219667052968,0.117173419242896,0.117173419242896,0.454346163691901,0.257894593608483
"fac_1","187","BLUE_ID_2018_1",-0.205553390602956,0.0406794799864236,0.0406794799864236,0.333870987410473,0.121841913554503
"fac_1","187","BLUE_ID_2019_1",0.548139296231645,0.0553584060003689,0.0553584060003689,0.454346163691901,0.121841913554503
"fac_1","188","BLUE_ID_2019_1",-0.415641816690919,-0.159787511710528,-0.159787511710528,0.454346163691901,-0.351686719245378
"fac_1","188","BLUE_ID_2018_1",-0.499088430212007,-0.117417992213604,-0.117417992213604,0.333870987410473,-0.351686719245378
"fac_1","189","BLUE_ID_2018_1",-0.274286552769091,0.0574134548868232,0.0574134548868232,0.333870987410473,0.171962994844584
"fac_1","189","BLUE_ID_2019_1",0.756725554612577,0.0781307270046067,0.0781307270046067,0.454346163691901,0.171962994844584
