merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
WA_2018_1,WA,6,9,10609,183,28,4,2018,1,3.5,21.57,23,3.89,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,10,10610,117,28,3,2018,1,4.7,22.26,24,5.28,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,11,10611,118,28,2,2018,1,4,20.34,22,4.27,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,12,10612,79,28,1,2018,1,3.9,22.44,21,4.55,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,13,10613,201,29,4,2018,1,4.2,23.06,23,3.67,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,14,10614,46,29,3,2018,1,3.8,20.29,21,3.41,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,15,10615,113,29,2,2018,1,3,19.7,23,4.13,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,16,10616,25,29,1,2018,1,3.9,21.68,NA,4.19,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,17,10617,71,30,4,2018,1,3.1,20.45,22,2.93,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,18,10618,41,30,3,2018,1,4.1,21.62,23,4.79,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,19,10619,95,30,2,2018,1,3.7,20.48,24,3.48,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,20,10620,171,30,1,2018,1,3.3,23.18,NA,4.75,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,7,1,10701,38,31,4,2018,1,3.1,26,17,2.38,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,2,10702,202,31,3,2018,1,3.3,20.74,24,3.14,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,3,10703,150,31,2,2018,1,3.5,20.07,24,4.23,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,4,10704,143,31,1,2018,1,4,22.98,NA,4.93,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,5,10705,72,32,4,2018,1,3.2,22.91,18,2.19,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,6,10706,11,32,3,2018,1,3.3,23.16,21,3.66,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,7,10707,135,32,2,2018,1,3.9,22.46,24,4.89,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,8,10708,54,32,1,2018,1,3.4,23.75,25,4.38,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,9,10709,27,33,4,2018,1,3.2,24.54,21,3.81,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,10,10710,45,33,3,2018,1,3.3,23.96,22,3.76,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,11,10711,64,33,2,2018,1,3.4,21.92,23,4.02,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,12,10712,163,33,1,2018,1,3.4,21.34,25,4.96,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,13,10713,8,34,4,2018,1,3,19.68,18,2.04,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,14,10714,51,34,3,2018,1,3.9,23.23,20,3.33,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,15,10715,201,34,2,2018,1,4.4,22.39,23,4.5,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,16,10716,192,34,1,2018,1,3.3,19.47,25,4.94,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,17,10717,18,35,4,2018,1,3.8,25.49,19,2.06,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,18,10718,129,35,3,2018,1,3.6,23.4,21,3.59,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,19,10719,74,35,2,2018,1,3.3,20.43,22,3.39,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,7,20,10720,70,35,1,2018,1,2.8,22.04,NA,5.44,NA,4.5,3.14,23,24,22.39,20.74,4.4,3.3
WA_2018_1,WA,8,1,10801,170,36,4,2018,1,3.8,25.26,22,4.09,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,2,10802,112,36,3,2018,1,3.4,24.96,19,3.56,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,3,10803,93,36,2,2018,1,3.5,23.28,21,4,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,4,10804,98,36,1,2018,1,4,20.57,25,5.28,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,5,10805,44,37,4,2018,1,3.6,24.02,21,3.02,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,6,10806,180,37,3,2018,1,3.6,21.88,19,2.99,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,7,10807,137,37,2,2018,1,3.4,22.43,22,3.83,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,8,10808,193,37,1,2018,1,3.8,22,27,5.22,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,9,10809,10,38,4,2018,1,2.9,24.46,22,4.46,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,10,10810,169,38,3,2018,1,3.1,22.12,21,3.28,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,11,10811,141,38,2,2018,1,2.9,23.45,28,4.1,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,12,10812,58,38,1,2018,1,5.3,24.13,18,4.83,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,13,10813,75,39,4,2018,1,3.8,25.39,20,2.95,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,14,10814,28,39,3,2018,1,3.3,21.34,18,1.64,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,15,10815,47,39,2,2018,1,3.8,22.86,21,3.81,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,16,10816,201,39,1,2018,1,4,24.56,24,5.35,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,17,10817,202,40,4,2018,1,4.2,24.7,21,1.76,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,18,10818,48,40,3,2018,1,3.1,23.83,21,2.35,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,19,10819,42,40,2,2018,1,3.5,22.64,17,2.5,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,8,20,10820,194,40,1,2018,1,4.2,24.3,24,4.34,NA,5.35,1.76,24,21,24.56,24.7,4,4.2
WA_2018_1,WA,9,1,10901,97,41,4,2018,1,3.5,22.99,18,3.1,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,2,10902,31,41,3,2018,1,3.1,21.52,21,2.73,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,3,10903,63,41,2,2018,1,2.9,23.12,20,3.84,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,4,10904,110,41,1,2018,1,3.4,23.12,23,5.08,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,5,10905,184,42,4,2018,1,3.4,22.9,22,3.49,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,6,10906,16,42,3,2018,1,2.7,22.27,22,3.45,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,7,10907,201,42,2,2018,1,4,22.77,22,4.2,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,8,10908,55,42,1,2018,1,3.4,23.29,25,4.09,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,9,10909,4,43,4,2018,1,2.9,25.13,21,3.85,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,10,10910,202,43,3,2018,1,3.7,21.39,24,3.09,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,11,10911,102,43,2,2018,1,3.6,20.43,26,3.91,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,12,10912,7,43,1,2018,1,3.5,22.36,26,4.6,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,13,10913,132,44,4,2018,1,3.3,22.68,25,5.16,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,14,10914,122,44,3,2018,1,3.8,22.98,23,4.42,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,15,10915,173,44,2,2018,1,3.7,20.25,26,4.88,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,16,10916,155,44,1,2018,1,3.5,21.24,26,4.35,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,17,10917,86,45,4,2018,1,3.5,22.19,23,3.42,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,18,10918,20,45,3,2018,1,3,22.54,21,3.69,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,19,10919,175,45,2,2018,1,3.6,20.64,25,4.25,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,9,20,10920,187,45,1,2018,1,3.3,22.53,25,4.22,NA,4.2,3.09,22,24,22.77,21.39,4,3.7
WA_2018_1,WA,10,1,11001,49,46,4,2018,1,2.8,22.42,24,4.92,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,2,11002,92,46,3,2018,1,2.7,24.95,26,4.16,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,3,11003,198,46,2,2018,1,3.5,21.69,23,4.36,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,4,11004,96,46,1,2018,1,3.4,22.16,25,5.06,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,5,11005,57,47,4,2018,1,3,21.87,21,4.35,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,6,11006,1,47,3,2018,1,3.5,22.27,26,4.06,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,7,11007,166,47,2,2018,1,3.6,20.2,23,4.16,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,8,11008,101,47,1,2018,1,3.7,21.33,24,5.22,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,9,11009,178,48,4,2018,1,3.9,22.03,23,5.18,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,10,11010,21,48,3,2018,1,2.9,22.81,22,3.25,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,11,11011,88,48,2,2018,1,3,22.93,21,3.2,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,12,11012,142,48,1,2018,1,3.5,22.94,19,4.79,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,13,11013,85,49,4,2018,1,3.4,21.93,23,4.58,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,14,11014,15,49,3,2018,1,2.5,21.26,24,4.17,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,15,11015,148,49,2,2018,1,3.1,22.29,22,3.78,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,16,11016,202,49,1,2018,1,4,21.86,27,4.22,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,17,11017,59,50,4,2018,1,3.3,22.68,22,4.36,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,18,11018,105,50,3,2018,1,3.1,20.69,24,4.74,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,19,11019,201,50,2,2018,1,4.3,23.14,NA,4.47,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,10,20,11020,153,50,1,2018,1,4.2,22.33,24,4.36,NA,4.47,4.22,NA,27,23.14,21.86,4.3,4
WA_2018_1,WA,11,1,11101,167,51,4,2018,1,3.2,21.01,NA,4.78,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,2,11102,202,51,3,2018,1,3.1,21.79,20,3.55,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,3,11103,134,51,2,2018,1,2.7,23.21,NA,5.53,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,4,11104,152,51,1,2018,1,3.4,22.93,22,4.72,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,5,11105,2,52,4,2018,1,4.1,24.08,NA,4.79,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,6,11106,109,52,3,2018,1,2.9,22.13,20,5.29,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,7,11107,83,52,2,2018,1,3.4,22.85,18,3.46,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,8,11108,39,52,1,2018,1,3,22.73,21,4.3,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,9,11109,9,53,4,2018,1,3.2,20.86,24,3.93,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,10,11110,147,53,3,2018,1,3.8,21.91,23,5,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,11,11111,168,53,2,2018,1,3.1,21.1,NA,5,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,12,11112,160,53,1,2018,1,3.1,22.25,25,5.34,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,13,11113,60,54,4,2018,1,3.7,23.41,NA,5.34,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,14,11114,157,54,3,2018,1,3.4,22.06,24,4.46,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,15,11115,62,54,2,2018,1,3.4,23.51,20,4.89,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,16,11116,81,54,1,2018,1,3.7,23.29,20,5.18,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,17,11117,201,55,4,2018,1,4.2,22.06,NA,5.7,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,18,11118,65,55,3,2018,1,3.5,21.68,20,4.17,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,19,11119,30,55,2,2018,1,2.7,24.33,NA,3.85,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
WA_2018_1,WA,11,20,11120,144,55,1,2018,1,4.4,23.45,21,3.73,NA,5.7,3.55,NA,20,22.06,21.79,4.2,3.1
